image_filename,label,cx,cy,bw,bh
realcolon_004-008_22670.jpg,,,,,
realcolon_004-008_8533.jpg,,,,,
realcolon_004-008_4126.jpg,,,,,
realcolon_004-008_15021.jpg,,,,,
realcolon_004-008_10483.jpg,,,,,
realcolon_004-008_22139.jpg,,,,,
realcolon_004-008_11106.jpg,,,,,
realcolon_004-008_20918.jpg,,,,,
realcolon_004-008_5219.jpg,,,,,
realcolon_004-008_4167.jpg,,,,,
realcolon_004-008_9570.jpg,,,,,
realcolon_004-008_5328.jpg,,,,,
realcolon_004-008_4955.jpg,,,,,
realcolon_004-008_14858.jpg,,,,,
realcolon_004-008_16561.jpg,,,,,
realcolon_004-008_14651.jpg,,,,,
realcolon_004-008_16444.jpg,,,,,
realcolon_004-008_9210.jpg,,,,,
realcolon_004-008_8527.jpg,,,,,
realcolon_004-008_1731.jpg,,,,,
realcolon_004-008_16914.jpg,,,,,
realcolon_004-008_11571.jpg,,,,,
realcolon_004-008_14688.jpg,,,,,
realcolon_004-008_20409.jpg,,,,,
realcolon_004-008_9736.jpg,,,,,
realcolon_004-008_13311.jpg,,,,,
realcolon_004-008_8535.jpg,,,,,
realcolon_004-008_19511.jpg,,,,,
realcolon_004-008_9714.jpg,,,,,
realcolon_004-008_10562.jpg,,,,,
realcolon_004-008_849.jpg,,,,,
realcolon_004-008_14944.jpg,,,,,
realcolon_004-008_10895.jpg,,,,,
realcolon_004-008_9748.jpg,,,,,
realcolon_004-008_13619.jpg,,,,,
realcolon_004-008_18702.jpg,0,0.684165,0.484111,0.354561,0.483615
realcolon_004-008_5533.jpg,,,,,
realcolon_004-008_13746.jpg,,,,,
realcolon_004-008_13295.jpg,,,,,
realcolon_004-008_3966.jpg,,,,,
realcolon_004-008_22118.jpg,,,,,
realcolon_004-008_13424.jpg,,,,,
realcolon_004-008_2666.jpg,,,,,
realcolon_004-008_21145.jpg,,,,,
realcolon_004-008_16868.jpg,,,,,
realcolon_004-008_20498.jpg,,,,,
realcolon_004-008_12434.jpg,,,,,
realcolon_004-008_17286.jpg,,,,,
realcolon_004-008_5547.jpg,,,,,
realcolon_004-008_14669.jpg,,,,,
realcolon_004-008_10031.jpg,,,,,
realcolon_004-008_13527.jpg,,,,,
realcolon_004-008_11628.jpg,,,,,
realcolon_004-008_17872.jpg,0,0.711274,0.570506,0.575731,0.652433
realcolon_004-008_14946.jpg,,,,,
realcolon_004-008_13217.jpg,,,,,
realcolon_004-008_5493.jpg,,,,,
realcolon_004-008_13023.jpg,,,,,
realcolon_004-008_13165.jpg,,,,,
realcolon_004-008_11265.jpg,,,,,
realcolon_004-008_9575.jpg,,,,,
realcolon_004-008_13925.jpg,,,,,
realcolon_004-008_6636.jpg,,,,,
realcolon_004-008_14205.jpg,,,,,
realcolon_004-008_10410.jpg,,,,,
realcolon_004-008_16600.jpg,,,,,
realcolon_004-008_3551.jpg,,,,,
realcolon_004-008_13082.jpg,,,,,
realcolon_004-008_18939.jpg,0,0.353701,0.314796,0.351119,0.405164
realcolon_004-008_1256.jpg,,,,,
realcolon_004-008_6512.jpg,,,,,
realcolon_004-008_17415.jpg,,,,,
realcolon_004-008_15516.jpg,,,,,
realcolon_004-008_3960.jpg,,,,,
realcolon_004-008_18915.jpg,0,0.297762,0.288481,0.327022,0.350546
realcolon_004-008_20908.jpg,,,,,
realcolon_004-008_1534.jpg,,,,,
realcolon_004-008_2422.jpg,,,,,
realcolon_004-008_2886.jpg,,,,,
realcolon_004-008_18186.jpg,0,0.472892,0.911122,0.290017,0.167825
realcolon_004-008_4534.jpg,,,,,
realcolon_004-008_6186.jpg,,,,,
realcolon_004-008_2198.jpg,,,,,
realcolon_004-008_4863.jpg,,,,,
realcolon_004-008_4375.jpg,,,,,
realcolon_004-008_6038.jpg,,,,,
realcolon_004-008_18344.jpg,0,0.428141,0.922542,0.245267,0.144985
realcolon_004-008_19821.jpg,,,,,
realcolon_004-008_14478.jpg,,,,,
realcolon_004-008_7451.jpg,,,,,
realcolon_004-008_13258.jpg,,,,,
realcolon_004-008_4209.jpg,,,,,
realcolon_004-008_3393.jpg,,,,,
realcolon_004-008_10759.jpg,,,,,
realcolon_004-008_475.jpg,,,,,
realcolon_004-008_1851.jpg,,,,,
realcolon_004-008_17318.jpg,,,,,
realcolon_004-008_17846.jpg,0,0.734509,0.471698,0.525818,0.542205
realcolon_004-008_20319.jpg,,,,,
realcolon_004-008_17101.jpg,,,,,
realcolon_004-008_22349.jpg,,,,,
realcolon_004-008_8431.jpg,,,,,
realcolon_004-008_2409.jpg,,,,,
realcolon_004-008_5508.jpg,,,,,
realcolon_004-008_11835.jpg,,,,,
realcolon_004-008_5857.jpg,,,,,
realcolon_004-008_3482.jpg,,,,,
realcolon_004-008_2213.jpg,,,,,
realcolon_004-008_22288.jpg,,,,,
realcolon_004-008_17932.jpg,0,0.624785,0.714002,0.504303,0.552135
realcolon_004-008_12359.jpg,,,,,
realcolon_004-008_21726.jpg,,,,,
realcolon_004-008_19827.jpg,,,,,
realcolon_004-008_7306.jpg,,,,,
realcolon_004-008_8769.jpg,,,,,
realcolon_004-008_4285.jpg,,,,,
realcolon_004-008_6703.jpg,,,,,
realcolon_004-008_885.jpg,,,,,
realcolon_004-008_14330.jpg,,,,,
realcolon_004-008_21534.jpg,,,,,
realcolon_004-008_15050.jpg,,,,,
realcolon_004-008_22587.jpg,,,,,
realcolon_004-008_12494.jpg,,,,,
realcolon_004-008_9103.jpg,,,,,
realcolon_004-008_9886.jpg,,,,,
realcolon_004-008_21693.jpg,,,,,
realcolon_004-008_6409.jpg,,,,,
realcolon_004-008_19751.jpg,,,,,
realcolon_004-008_10978.jpg,,,,,
realcolon_004-008_14819.jpg,,,,,
realcolon_004-008_15175.jpg,,,,,
realcolon_004-008_3122.jpg,,,,,
realcolon_004-008_12176.jpg,,,,,
realcolon_004-008_12058.jpg,,,,,
realcolon_004-008_20029.jpg,,,,,
realcolon_004-008_10693.jpg,,,,,
realcolon_004-008_13747.jpg,,,,,
realcolon_004-008_21329.jpg,,,,,
realcolon_004-008_11639.jpg,,,,,
realcolon_004-008_22302.jpg,,,,,
realcolon_004-008_15999.jpg,,,,,
realcolon_004-008_252.jpg,,,,,
realcolon_004-008_12287.jpg,,,,,
realcolon_004-008_21462.jpg,,,,,
realcolon_004-008_9850.jpg,,,,,
realcolon_004-008_16996.jpg,,,,,
realcolon_004-008_12995.jpg,,,,,
realcolon_004-008_20105.jpg,,,,,
realcolon_004-008_4533.jpg,,,,,
realcolon_004-008_2697.jpg,,,,,
realcolon_004-008_16169.jpg,,,,,
realcolon_004-008_12566.jpg,,,,,
realcolon_004-008_9515.jpg,,,,,
realcolon_004-008_21673.jpg,,,,,
realcolon_004-008_1477.jpg,,,,,
realcolon_004-008_18618.jpg,0,0.393718,0.616683,0.262478,0.415094
realcolon_004-008_19373.jpg,,,,,
realcolon_004-008_18081.jpg,,,,,
realcolon_004-008_6348.jpg,,,,,
realcolon_004-008_22303.jpg,,,,,
realcolon_004-008_2647.jpg,,,,,
realcolon_004-008_18206.jpg,0,0.476764,0.877358,0.278830,0.235353
realcolon_004-008_12397.jpg,,,,,
realcolon_004-008_11069.jpg,,,,,
realcolon_004-008_2598.jpg,,,,,
realcolon_004-008_22626.jpg,,,,,
realcolon_004-008_11695.jpg,,,,,
realcolon_004-008_16942.jpg,,,,,
realcolon_004-008_19263.jpg,,,,,
realcolon_004-008_14663.jpg,,,,,
realcolon_004-008_17871.jpg,0,0.711274,0.570506,0.575731,0.652433
realcolon_004-008_17567.jpg,0,0.159208,0.589871,0.251291,0.325720
realcolon_004-008_15493.jpg,,,,,
realcolon_004-008_3973.jpg,,,,,
realcolon_004-008_6106.jpg,,,,,
realcolon_004-008_7146.jpg,,,,,
realcolon_004-008_19471.jpg,,,,,
realcolon_004-008_10731.jpg,,,,,
realcolon_004-008_6093.jpg,,,,,
realcolon_004-008_7346.jpg,,,,,
realcolon_004-008_21889.jpg,,,,,
realcolon_004-008_7474.jpg,,,,,
realcolon_004-008_5453.jpg,,,,,
realcolon_004-008_6720.jpg,,,,,
realcolon_004-008_1357.jpg,,,,,
realcolon_004-008_21450.jpg,,,,,
realcolon_004-008_18101.jpg,0,0.560671,0.968222,0.152324,0.059583
realcolon_004-008_5163.jpg,,,,,
realcolon_004-008_18651.jpg,0,0.470740,0.525323,0.290878,0.458788
realcolon_004-008_2437.jpg,,,,,
realcolon_004-008_17614.jpg,,,,,
realcolon_004-008_1838.jpg,,,,,
realcolon_004-008_4263.jpg,,,,,
realcolon_004-008_6031.jpg,,,,,
realcolon_004-008_18573.jpg,0,0.454819,0.946872,0.155766,0.096326
realcolon_004-008_21005.jpg,,,,,
realcolon_004-008_1798.jpg,,,,,
realcolon_004-008_9709.jpg,,,,,
realcolon_004-008_9925.jpg,,,,,
realcolon_004-008_6519.jpg,,,,,
realcolon_004-008_15701.jpg,,,,,
realcolon_004-008_3128.jpg,,,,,
realcolon_004-008_1084.jpg,,,,,
realcolon_004-008_18470.jpg,,,,,
realcolon_004-008_1940.jpg,,,,,
realcolon_004-008_19123.jpg,0,0.573580,0.524330,0.615318,0.689176
realcolon_004-008_14086.jpg,,,,,
realcolon_004-008_14373.jpg,,,,,
realcolon_004-008_14223.jpg,,,,,
realcolon_004-008_93.jpg,,,,,
realcolon_004-008_3824.jpg,,,,,
realcolon_004-008_3707.jpg,,,,,
realcolon_004-008_10363.jpg,,,,,
realcolon_004-008_583.jpg,,,,,
realcolon_004-008_21009.jpg,,,,,
realcolon_004-008_7840.jpg,,,,,
realcolon_004-008_7170.jpg,,,,,
realcolon_004-008_16475.jpg,,,,,
realcolon_004-008_10879.jpg,,,,,
realcolon_004-008_20609.jpg,,,,,
realcolon_004-008_11019.jpg,,,,,
realcolon_004-008_14524.jpg,,,,,
realcolon_004-008_2956.jpg,,,,,
realcolon_004-008_13982.jpg,,,,,
realcolon_004-008_11384.jpg,,,,,
realcolon_004-008_22192.jpg,,,,,
realcolon_004-008_8862.jpg,,,,,
realcolon_004-008_2547.jpg,,,,,
realcolon_004-008_10474.jpg,,,,,
realcolon_004-008_1267.jpg,,,,,
realcolon_004-008_1275.jpg,,,,,
realcolon_004-008_8543.jpg,,,,,
realcolon_004-008_19946.jpg,,,,,
realcolon_004-008_1634.jpg,,,,,
realcolon_004-008_8999.jpg,,,,,
realcolon_004-008_13739.jpg,,,,,
realcolon_004-008_13697.jpg,,,,,
realcolon_004-008_18092.jpg,,,,,
realcolon_004-008_11600.jpg,,,,,
realcolon_004-008_22016.jpg,,,,,
realcolon_004-008_14343.jpg,,,,,
realcolon_004-008_10930.jpg,,,,,
realcolon_004-008_20852.jpg,,,,,
realcolon_004-008_12319.jpg,,,,,
realcolon_004-008_15631.jpg,,,,,
realcolon_004-008_13215.jpg,,,,,
realcolon_004-008_20780.jpg,,,,,
realcolon_004-008_8263.jpg,,,,,
realcolon_004-008_16953.jpg,,,,,
realcolon_004-008_8363.jpg,,,,,
realcolon_004-008_11494.jpg,,,,,
realcolon_004-008_4305.jpg,,,,,
realcolon_004-008_5234.jpg,,,,,
realcolon_004-008_11662.jpg,,,,,
realcolon_004-008_2348.jpg,,,,,
realcolon_004-008_11945.jpg,,,,,
realcolon_004-008_16701.jpg,,,,,
realcolon_004-008_15817.jpg,,,,,
realcolon_004-008_9734.jpg,,,,,
realcolon_004-008_7262.jpg,,,,,
realcolon_004-008_7007.jpg,,,,,
realcolon_004-008_12819.jpg,,,,,
realcolon_004-008_12347.jpg,,,,,
realcolon_004-008_10135.jpg,,,,,
realcolon_004-008_14453.jpg,,,,,
realcolon_004-008_17725.jpg,0,0.586919,0.794935,0.302926,0.249255
realcolon_004-008_4403.jpg,,,,,
realcolon_004-008_18290.jpg,0,0.429002,0.961271,0.145439,0.067527
realcolon_004-008_11623.jpg,,,,,
realcolon_004-008_8244.jpg,,,,,
realcolon_004-008_5464.jpg,,,,,
realcolon_004-008_13922.jpg,,,,,
realcolon_004-008_17948.jpg,0,0.707401,0.624131,0.344234,0.404171
realcolon_004-008_11660.jpg,,,,,
realcolon_004-008_10844.jpg,,,,,
realcolon_004-008_15426.jpg,,,,,
realcolon_004-008_4606.jpg,,,,,
realcolon_004-008_11196.jpg,,,,,
realcolon_004-008_16483.jpg,,,,,
realcolon_004-008_5052.jpg,,,,,
realcolon_004-008_16862.jpg,,,,,
realcolon_004-008_17989.jpg,0,0.734079,0.610228,0.437177,0.521351
realcolon_004-008_14089.jpg,,,,,
realcolon_004-008_12701.jpg,,,,,
realcolon_004-008_4269.jpg,,,,,
realcolon_004-008_14789.jpg,,,,,
realcolon_004-008_17693.jpg,0,0.582616,0.777557,0.294320,0.244290
realcolon_004-008_20774.jpg,,,,,
realcolon_004-008_17938.jpg,0,0.700947,0.648957,0.307229,0.372393
realcolon_004-008_12132.jpg,,,,,
realcolon_004-008_16474.jpg,,,,,
realcolon_004-008_19893.jpg,,,,,
realcolon_004-008_17559.jpg,0,0.130379,0.690665,0.260757,0.368421
realcolon_004-008_18940.jpg,0,0.352840,0.322244,0.359725,0.402185
realcolon_004-008_20399.jpg,,,,,
realcolon_004-008_2261.jpg,,,,,
realcolon_004-008_14621.jpg,,,,,
realcolon_004-008_1115.jpg,,,,,
realcolon_004-008_17124.jpg,,,,,
realcolon_004-008_11805.jpg,,,,,
realcolon_004-008_20703.jpg,,,,,
realcolon_004-008_11602.jpg,,,,,
realcolon_004-008_11414.jpg,,,,,
realcolon_004-008_8738.jpg,,,,,
realcolon_004-008_16547.jpg,,,,,
realcolon_004-008_16958.jpg,,,,,
